  174  | Timestamp: 0.738039  | Thread: Game|   UiItemBase::CalculateVerticalAnchorPositions => uid:   6   mAbsoluteOrigin:   ivec2:{x=35 y=35}   mWidth:   160   mHeight:   160
  175  | Timestamp: 0.738043  | Thread: Game|   UiItemBase::RebuildBoundingArea => uid:   6   bounding box:   origin = ivec2:{x=115 y=115}; half extent = ivec2:{x=80 y=80}
  176  | Timestamp: 0.738047  | Thread: Game|   UiItemBase::RebuildNormalizedTransform => uid:   6   mAbsoluteOrigin:   ivec2:{x=35 y=35}   mWidth:   160   mHeight:   160   rootWidth:   1920   rootHeight:   1043
  177  | Timestamp: 0.738058  | Thread: Game|   UiItemBase::CalculateHorizontalAnchorPositions => uid:   0   mAbsoluteOrigin:   ivec2:{x=0 y=0}   mWidth:   421   mHeight:   1042
  178  | Timestamp: 0.738064  | Thread: Game|   UiItemBase::CalculateVerticalAnchorPositions => uid:   0   mAbsoluteOrigin:   ivec2:{x=0 y=0}   mWidth:   421   mHeight:   1042
  179  | Timestamp: 0.738068  | Thread: Game|   UiItemBase::RebuildBoundingArea => uid:   0   bounding box:   origin = ivec2:{x=210 y=521}; half extent = ivec2:{x=210 y=521}
  180  | Timestamp: 0.738072  | Thread: Game|   UiItemBase::RebuildNormalizedTransform => uid:   0   mAbsoluteOrigin:   ivec2:{x=0 y=0}   mWidth:   421   mHeight:   1042   rootWidth:   1920   rootHeight:   1043
  181  | Timestamp: 0.738082  | Thread: Game|   UiItemBase::UpdateDependentChildrenAnchorTransform => UiItem name:   DebugPanelRenderFPSLabel_1
  182  | Timestamp: 0.738086  | Thread: Game|   UiItemBase::CalculateHorizontalAnchorPositions => uid:   1   mAbsoluteOrigin:   ivec2:{x=20 y=992}   mWidth:   400   mHeight:   20
  183  | Timestamp: 0.738091  | Thread: Game|   UiItemBase::CalculateVerticalAnchorPositions => uid:   1   mAbsoluteOrigin:   ivec2:{x=20 y=992}   mWidth:   400   mHeight:   20
  184  | Timestamp: 0.738098  | Thread: Game|   UiItemBase::RebuildBoundingArea => uid:   1   bounding box:   origin = ivec2:{x=220 y=1002}; half extent = ivec2:{x=200 y=10}
  185  | Timestamp: 0.738102  | Thread: Game|   UiItemBase::RebuildNormalizedTransform => uid:   1   mAbsoluteOrigin:   ivec2:{x=20 y=992}   mWidth:   400   mHeight:   20   rootWidth:   1920   rootHeight:   1043
  186  | Timestamp: 0.738111  | Thread: Game|   UiItemBase::UpdateDependentChildrenAnchorTransform => UiItem name:   DebugPanelGameFPSLabel_2
  187  | Timestamp: 0.738115  | Thread: Game|   UiItemBase::CalculateHorizontalAnchorPositions => uid:   2   mAbsoluteOrigin:   ivec2:{x=20 y=962}   mWidth:   400   mHeight:   20
  188  | Timestamp: 0.738121  | Thread: Game|   UiItemBase::CalculateVerticalAnchorPositions => uid:   2   mAbsoluteOrigin:   ivec2:{x=20 y=962}   mWidth:   400   mHeight:   20
  189  | Timestamp: 0.738126  | Thread: Game|   UiItemBase::RebuildBoundingArea => uid:   2   bounding box:   origin = ivec2:{x=220 y=972}; half extent = ivec2:{x=200 y=10}
